50,10,1.7525732517242432
50,50,2.4835386276245117
50,100,5.089928865432739
50,500,20.292261362075806
100,10,0.9702880382537842
100,50,2.7636070251464844
100,100,5.469569444656372
100,500,39.53551769256592
500,10,1.1442675590515137
500,50,3.6469500064849854
500,100,6.142945289611816
500,500,24.025156259536743
1000,10,1.1034317016601562
1000,50,3.6693079471588135
1000,100,6.393237590789795
1000,500,26.891767024993896
5000,10,1.179201364517212
5000,50,3.574035406112671
5000,100,6.507951498031616
5000,500,29.050973415374756
10000,10,1.0822343826293945
10000,50,3.808936834335327
10000,100,7.0337934494018555
10000,500,30.883064031600952
50000,10,1.1707768440246582
50000,50,3.934206962585449
50000,100,7.658493757247925
50000,500,47.25579118728638
100000,10,2.258131265640259
100000,50,5.024324893951416
100000,100,9.910835981369019
100000,500,103.521315574646
500000,10,3.4011693000793457
500000,50,11.161853075027466
500000,100,24.027381896972656
500000,500,364.57429361343384
1000000,10,26.822758436203003
1000000,50,54.30383491516113
5000000,10,16.45710253715515
