50,10,0.25214433670043945
50,50,0.18785691261291504
50,100,0.22821831703186035
50,500,0.5332038402557373
100,10,0.16460514068603516
100,50,0.2117302417755127
100,100,0.24879860877990723
100,500,0.5810754299163818
500,10,0.18506264686584473
500,50,0.24868345260620117
500,100,0.31240034103393555
500,500,0.8409667015075684
1000,10,0.18409180641174316
1000,50,0.2486412525177002
1000,100,0.31992673873901367
1000,500,1.1320085525512695
5000,10,0.23348307609558105
5000,50,0.4258089065551758
5000,100,0.6126172542572021
5000,500,2.320356845855713
10000,10,0.30021142959594727
10000,50,0.6175451278686523
10000,100,0.9805757999420166
10000,500,3.902445077896118
50000,10,0.8071608543395996
50000,50,2.2559289932250977
50000,100,3.829143524169922
50000,500,17.029216766357422
100000,10,1.4809765815734863
100000,50,4.219421863555908
100000,100,7.29468846321106
100000,500,33.96361947059631
500000,10,7.353943347930908
500000,50,21.34127974510193
500000,100,37.339282512664795
500000,500,378.2769522666931
1000000,10,88.30338859558105
1000000,50,52.625564098358154
5000000,10,75.61954379081726
