50,10,0.20356202125549316
50,50,0.5012450218200684
50,100,0.8338921070098877
50,500,3.71401047706604
100,10,0.21090960502624512
100,50,0.5105891227722168
100,100,0.8549973964691162
100,500,3.892688035964966
500,10,0.22367215156555176
500,50,0.5430936813354492
500,100,1.0066807270050049
500,500,3.744783639907837
1000,10,0.2007765769958496
1000,50,0.5284709930419922
1000,100,0.9472272396087646
1000,500,4.067723035812378
5000,10,0.22492051124572754
5000,50,0.5458769798278809
5000,100,1.1335546970367432
5000,500,4.501547813415527
10000,10,0.22127366065979004
10000,50,0.6282222270965576
10000,100,1.0996038913726807
10000,500,5.023554801940918
50000,10,0.3687620162963867
50000,50,1.1299126148223877
50000,100,1.914647102355957
50000,500,10.475711345672607
100000,10,0.4290602207183838
100000,50,1.5855584144592285
100000,100,3.3105733394622803
100000,500,17.253012895584106
500000,10,9.713184833526611
500000,50,27.85530114173889
500000,100,44.379499197006226
500000,500,138.84860229492188
1000000,10,5.9549033641815186
1000000,50,25.255756378173828
5000000,10,19.599645614624023
