50,10,1.7590899467468262
50,50,0.09653592109680176
50,100,0.08881664276123047
50,500,0.24892592430114746
50,1000,0.4312434196472168
100,10,0.05960202217102051
100,50,0.08945965766906738
100,100,0.13561367988586426
100,500,0.1992321014404297
100,1000,0.32480955123901367
500,10,0.04947781562805176
500,50,0.10608601570129395
500,100,0.08291792869567871
500,500,0.2911412715911865
500,1000,0.40026044845581055
1000,10,0.06468510627746582
1000,50,0.06441855430603027
1000,100,0.13318157196044922
1000,500,0.9529778957366943
1000,1000,0.41661500930786133
5000,10,0.057615041732788086
5000,50,0.08287501335144043
5000,100,0.18389320373535156
5000,500,0.3709757328033447
5000,1000,0.7507631778717041
10000,10,0.12227606773376465
10000,50,0.1264052391052246
10000,100,0.1631145477294922
10000,500,0.5309553146362305
10000,1000,1.04923677444458
50000,10,0.12687945365905762
50000,50,0.29969239234924316
50000,100,0.4826219081878662
50000,500,1.9889585971832275
50000,1000,4.197030544281006
100000,10,0.23154401779174805
100000,50,0.4855775833129883
100000,100,0.9049253463745117
100000,500,4.040301322937012
100000,1000,8.107755661010742
500000,10,0.5160262584686279
500000,50,2.115697145462036
500000,100,4.20966100692749
500000,500,23.771138906478882
1000000,10,0.8580756187438965
1000000,50,3.8800036907196045
