50,10,0.013157129287719727
50,50,0.02400827407836914
50,100,0.04867100715637207
50,500,0.20139813423156738
50,1000,0.3802053928375244
50,5000,2.189649820327759
50,10000,4.375579595565796
50,50000,22.47248387336731
50,100000,53.619667291641235
100,10,0.02153754234313965
100,50,0.02002882957458496
100,100,0.037981271743774414
100,500,0.1833176612854004
100,1000,0.3687589168548584
100,5000,1.922658920288086
100,10000,4.073707103729248
100,50000,21.844037294387817
100,100000,51.32235622406006
500,10,0.021364927291870117
500,50,0.021474123001098633
500,100,0.041040897369384766
500,500,0.204542875289917
500,1000,0.4009861946105957
500,5000,2.100383758544922
500,10000,4.399009466171265
500,50000,26.04661536216736
500,100000,55.11014986038208
1000,10,0.21570086479187012
1000,50,0.04960298538208008
1000,100,0.05377912521362305
1000,500,0.25317907333374023
1000,1000,0.5152983665466309
1000,5000,2.5623977184295654
1000,10000,4.488801717758179
1000,50000,28.72988486289978
1000,100000,66.79972314834595
5000,10,0.03956961631774902
5000,50,0.030913591384887695
5000,100,0.06044459342956543
5000,500,0.29969215393066406
5000,1000,0.601304292678833
5000,5000,3.1804616451263428
5000,10000,7.628915786743164
5000,50000,39.57487678527832
10000,10,0.018242359161376953
10000,50,0.04063272476196289
10000,100,0.07915186882019043
10000,500,0.3963179588317871
10000,1000,1.851362943649292
10000,5000,4.215325593948364
10000,10000,8.760952234268188
50000,10,0.024029254913330078
50000,50,0.13355064392089844
50000,100,0.27034878730773926
50000,500,1.2790436744689941
50000,1000,2.5649702548980713
50000,5000,16.523913383483887
100000,10,0.04416656494140625
100000,50,0.25264501571655273
100000,100,0.5200269222259521
100000,500,2.788166046142578
100000,1000,5.503336668014526
500000,10,0.19884848594665527
500000,50,1.1062724590301514
500000,100,2.181563377380371
500000,500,12.125232934951782
1000000,10,0.33362555503845215
1000000,50,2.175696611404419
5000000,10,1.5969061851501465
