rows,cols,time
1,30,0.06423592567443848
23,30,0.3526577949523926
230,30,0.4670946598052978
2306,30,0.4527320861816406
4600,30,0.4002470970153809
11500,30,0.5074009895324707
23000,30,0.5210466384887695
45000,30,0.7007327079772949
112293,30,1.120784044265747
230923,30,1.9093682765960691
461844,30,3.71904969215393
1160406,30,9.251218557357786
