rows,cols,time
1,30,0.5592026710510254
23,30,1.7780373096466064
230,30,2.885838270187378
2306,30,3.4634506702423096
4600,30,3.5526604652404785
11500,30,3.9333095550537114
23000,30,3.705958366394043
45000,30,3.6719934940338135
112293,30,3.7093322277069087
230923,30,4.14514684677124
461844,30,4.678944826126099
1160406,30,6.087417602539063
