rows,cols,time
1,30,0.15608835220336914
23,30,0.4707067012786865
230,30,0.4132595062255859
2306,30,0.41115665435791016
4600,30,0.4884190559387207
11500,30,0.442601203918457
23000,30,0.4905877113342285
45000,30,0.6090896129608154
112293,30,0.9758143424987792
230923,30,1.660346508026123
461844,30,3.1030943393707275
1160406,30,8.610958814620973
