rows,cols,time
1,30,0.22281765937805176
23,30,0.4733068943023682
230,30,0.5293049812316895
2306,30,0.5228893756866455
4600,30,0.6576988697052002
11500,30,0.5495231151580809
23000,30,0.5500900745391846
45000,30,0.5517566204071045
112293,30,0.6476595401763916
230923,30,0.9088919162750244
461844,30,1.1251881122589111
1160406,30,2.1030075550079346
