rows,cols,time
1,30,0.03921365737915039
23,30,0.0953044891357422
230,30,0.11675405502319335
2306,30,0.12332701683044435
4600,30,0.1352062225341797
11500,30,0.14144515991210938
23000,30,0.1471104621887207
45000,30,0.17939233779907227
112293,30,0.2678217887878418
230923,30,0.4911270141601562
461844,30,0.6849896907806396
1160406,30,1.6285641193389893
