rows,cols,time
1,30,0.061625480651855476
23,30,0.5042896270751953
230,30,0.5837786197662354
2306,30,0.5479507446289062
4600,30,0.5997817516326904
11500,30,0.5711023807525635
23000,30,0.5871756076812744
45000,30,0.6507148742675781
112293,30,0.826763391494751
230923,30,1.1546995639801023
461844,30,1.7972650527954102
1160406,30,3.6844806671142583
