rows,cols,time
1,30,0.002687692642211914
23,30,0.001787424087524414
230,30,0.002864837646484375
2306,30,0.002604484558105469
4600,30,0.003038883209228516
11500,30,0.004224300384521484
23000,30,0.006648540496826172
45000,30,0.010746240615844728
112293,30,0.02306652069091797
230923,30,0.046489953994750984
461844,30,0.09532451629638672
1160406,30,0.18988585472106934
