rows,cols,time
1,30,0.05856513977050781
23,30,0.02116298675537109
230,30,0.02141761779785156
2306,30,0.023903369903564453
4600,30,0.026518821716308597
11500,30,0.04043865203857422
23000,30,0.04990315437316895
45000,30,0.08074188232421875
112293,30,0.17014551162719727
230923,30,0.3230011463165283
461844,30,0.6162722110748291
1160406,30,1.5266761779785156
