rows,cols,time
1,30,0.017808914184570312
23,30,0.01724386215209961
230,30,0.015404462814331056
2306,30,0.01570439338684082
4600,30,0.018776416778564453
11500,30,0.029554843902587887
23000,30,0.04183530807495117
45000,30,0.06849980354309082
112293,30,0.14778995513916016
230923,30,0.30307650566101074
461844,30,0.6469588279724121
1160406,30,1.581214189529419
