rows,cols,time
1,30,0.004174709320068359
23,30,0.004567623138427734
230,30,0.004437446594238281
2306,30,0.00558018684387207
4600,30,0.005759477615356445
11500,30,0.008394002914428711
23000,30,0.01214289665222168
45000,30,0.02694892883300781
112293,30,0.031111717224121094
230923,30,0.07547879219055176
461844,30,0.13526511192321775
1160406,30,0.3463594913482666
