rows,cols,time
1,30,0.0012552738189697266
23,30,0.0005548000335693358
230,30,0.0005426406860351561
2306,30,0.0005419254302978517
4600,30,0.0004978179931640625
11500,30,0.0006773471832275392
23000,30,0.0004458427429199219
45000,30,0.0004284381866455078
112293,30,0.0004448890686035156
230923,30,0.0004239082336425781
461844,30,0.0004706382751464844
1160406,30,0.000417470932006836
