rows,cols,time
1,30,0.002351999282836914
23,30,0.0029900074005126953
230,30,0.002861976623535156
2306,30,0.003534555435180664
4600,30,0.0037386417388916016
11500,30,0.005098581314086914
23000,30,0.007228851318359375
45000,30,0.012859582901000977
112293,30,0.02980804443359375
230923,30,0.07130861282348633
461844,30,0.13727307319641113
1160406,30,0.3546438217163086
