50,10,1.338749885559082
50,50,1.5742011070251465
50,500,15.256739854812622
50,1000,21.17284345626831
50,5000,133.54599022865295
50,10000,417.7074854373932
100,10,2.245706081390381
100,50,2.446263551712036
100,500,13.42684817314148
100,1000,26.735475540161133
100,5000,113.79052948951721
100,10000,376.0949065685272
500,10,2.5854084491729736
500,50,2.309823751449585
500,500,12.721349239349365
500,1000,18.815449237823486
500,5000,130.60163617134094
500,10000,369.208220243454
1000,10,2.316962242126465
1000,50,3.1019771099090576
1000,500,9.21357536315918
1000,1000,23.562930822372437
1000,5000,122.00762009620667
1000,10000,372.9324789047241
5000,10,2.1166086196899414
5000,50,2.3120574951171875
5000,500,12.007842302322388
5000,1000,19.024706602096558
5000,5000,129.47642636299133
5000,10000,384.35104632377625
10000,10,2.4711997509002686
10000,50,1.589622974395752
10000,500,12.575778007507324
10000,1000,23.62014150619507
10000,5000,136.9343466758728
10000,10000,430.73978066444397
50000,10,2.8541722297668457
50000,50,2.9132580757141113
50000,500,16.264487504959106
50000,1000,34.90970277786255
50000,5000,217.94145727157593
100000,10,1.852139949798584
100000,50,4.230954647064209
100000,500,25.60433077812195
100000,1000,46.683674812316895
