rows,cols,time
1,30,0.0019779205322265625
23,30,0.5796711444854736
230,30,0.7579638957977295
2306,30,1.155090093612671
4600,30,1.5572359561920166
11500,30,2.6525771617889404
23000,30,2.2473318576812744
45000,30,2.154571056365967
112293,30,2.2118098735809326
230923,30,3.1052191257476807
461844,30,4.210667848587036
1160406,30,8.387017011642456
