rows,cols,time
1,30,0.015574693679809569
23,30,2.129343032836914
230,30,1.0920209884643557
2306,30,1.4941701889038086
4600,30,1.4440152645111084
11500,30,2.048973798751831
23000,30,2.295995712280273
45000,30,2.329751968383789
112293,30,2.068763017654419
230923,30,2.5292868614196777
461844,30,4.48942494392395
1160406,30,9.914758205413818
