rows,cols,time
1,30,0.00986480712890625
23,30,0.611706018447876
230,30,0.6356148719787598
2306,30,0.9088599681854248
4600,30,1.017385959625244
11500,30,1.2777109146118164
23000,30,1.8495819568634035
45000,30,1.5264849662780762
112293,30,1.323997974395752
230923,30,1.5497589111328125
461844,30,2.18973708152771
1160406,30,3.9764699935913086
