rows,cols,time
1,30,0.005517005920410156
23,30,4.693392753601074
230,30,3.5414669513702397
2306,30,4.713731050491333
4600,30,3.813611030578613
11500,30,4.945432186126709
23000,30,5.8318231105804434
45000,30,2.8163738250732417
112293,30,4.9405601024627686
230923,30,4.0734570026397705
461844,30,4.443098068237305
1160406,30,10.141057729721071
