rows,cols,time
1,30,0.00463414192199707
23,30,1.711809158325195
230,30,1.1537041664123535
2306,30,1.1719331741333008
4600,30,1.680279016494751
11500,30,1.8556549549102783
23000,30,1.7980079650878906
45000,30,2.234968900680542
112293,30,1.74133038520813
230923,30,2.444021701812744
461844,30,3.107695817947388
1160406,30,6.255725145339966
